GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Altitude (GPS)(m),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Engine Load(%),Engine Coolant Temperature(°C),Fuel pressure(kPa),Intake Manifold Pressure(kPa),Engine RPM(rpm),Speed (OBD)(km/h),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Timing Advance(°),Throttle Position(%),Fuel Level(%),Voltage(V),Miles Per Gallon (diesel support in pro version)(mpg),Turbo Boost Gauge (full support in pro version)(psi),Miles Per Gallon(Average) (diesel support in pro version)(mpg),Kilometers Per Litre(kpl),Kilometers Per Litre(Average)(kpl),Trip Distance(km),Trip average MPG(mpg),Trip average KPL(kpl),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Ambient air temp(°C),Barometric pressure(kPa),Litres Per 100 Kilometer(l/100km),Litres Per 100 Kilometer(Average)(l/100km)
Sat Mar 07 08:14:59 MEZ 2015,07-Mär.-2015 08:14:58.072,6.05050569,50.78676878,14.5,3.0,247.0,180.5,0.85413146,-9.188348,3.330933,0.019074142,52.19999694824219,247.0,0.01907414197921753,0.23954465985298157,71.37255096435547,69.0,-,200.0,2328.0,55.0,52.08000183105469,10.0,-,83.52941131591797,-,14.779999732971191,7.505825996398926,14.307547569274902,21.910245895385742,3.1910269260406494,9.314921379089355,3.1463654041290283,-,-,0.08706742525100708,-0.9366307258605957,4.0,100.0,31.337600708007813,10.735369682312012
Sat Mar 07 08:15:00 MEZ 2015,07-Mär.-2015 08:14:59.039,6.05049654,50.78662169,15.5,3.0,247.0,179.6,1.2976574,-8.55149,4.610634,0.018135726,55.79999923706055,247.0,0.01813572645187378,0.3699932396411896,18.823530197143555,69.0,-,141.0,2366.0,58.0,34.36000061035156,10.0,-,83.52941131591797,-,14.779999732971191,11.997247695922852,5.750321388244629,21.805587768554688,5.1005096435546875,9.270427703857422,3.16274094581604,-,-,0.13227903842926025,-0.8717114925384521,4.0,100.0,19.605712890625,10.786894798278809
Sat Mar 07 08:15:01 MEZ 2015,07-Mär.-2015 08:15:00.076,6.0505061,50.78646958,16.0,3.0,248.0,178.3,0.6961141,-8.852561,4.0306387,0.013071716,57.599998474121094,248.0,0.0021057724952697754,0.30666041374206543,17.254901885986328,69.0,-,99.0,1697.0,58.0,23.829999923706055,7.0,-,81.5686264038086,-,14.760000228881836,17.29859161376953,-0.3412637710571289,21.734201431274414,7.354322910308838,9.24007797241211,3.179675817489624,-,-,0.08127105981111526,-0.8913581371307373,4.0,100.0,13.597325325012207,10.822324752807617
Sat Mar 07 08:15:02 MEZ 2015,07-Mär.-2015 08:15:01.036,6.05051792,50.78633515,15.75,4.0,248.0,176.2,0.46686932,-9.163208,4.1174283,0.044139445,56.69999694824219,248.0,0.04413944482803345,0.3197174668312073,72.94117736816406,70.0,-,147.0,1688.0,58.0,22.989999771118164,6.0,-,83.52941131591797,-,14.779999732971191,17.930639266967773,6.620547294616699,21.66165542602539,7.623032093048096,9.209236145019531,3.1946535110473633,-,-,0.047591160982847214,-0.9340680837631226,4.0,100.0,13.118025779724121,10.858569145202637
Sat Mar 07 08:15:03 MEZ 2015,07-Mär.-2015 08:15:02.038,6.0505386,50.7861979,16.0,3.0,249.0,174.5,0.3633201,-8.940548,4.2969937,0.030845582,57.599998474121094,249.0,0.030845582485198975,0.33802178502082825,55.686275482177734,70.0,-,140.0,1692.0,59.0,17.989999771118164,7.0,-,83.52941131591797,-,14.779999732971191,23.309215545654297,5.605282783508301,21.540851593017578,9.909679412841797,9.157877922058105,3.209991216659546,-,-,0.03703568875789642,-0.9113708138465881,4.0,100.0,10.091054916381836,10.919465065002441
Sat Mar 07 08:15:04 MEZ 2015,07-Mär.-2015 08:15:03.039,6.05057104,50.78604211,16.0,3.0,249.0,174.1,0.22505496,-8.87351,4.185663,0.019381821,57.599998474121094,249.0,0.019381821155548096,0.32667309045791626,63.92156982421875,70.0,-,122.0,1691.5,59.0,18.989999771118164,6.0,-,83.52941131591797,-,14.779999732971191,22.081768035888672,2.99460506439209,21.540851593017578,9.387843132019043,9.157877922058105,3.2274723052978516,-,-,0.022941382601857185,-0.9045372009277344,4.0,100.0,10.651981353759766,10.919465065002441
Sat Mar 07 08:15:05 MEZ 2015,07-Mär.-2015 08:15:04.038,6.05059815,50.78590614,16.25,3.0,249.0,173.2,0.049679685,-9.0081835,4.4017396,0.041041076,58.5,249.0,0.009701013565063477,0.31800904870033264,65.88235473632813,70.0,-,124.0,1677.5,58.0,18.579999923706055,5.0,-,83.52941131591797,-,14.779999732971191,22.186513900756836,3.2846803665161133,21.48883819580078,9.432374000549316,9.135764122009277,3.242718458175659,-,-,0.005064188037067652,-0.9182653427124023,4.0,100.0,10.601692199707031,10.94589614868164
Sat Mar 07 08:15:06 MEZ 2015,07-Mär.-2015 08:15:05.041,6.0506257,50.78575046,16.0,4.0,250.0,174.2,-0.26874915,-8.595782,4.207211,-0.0050632954,57.599998474121094,250.0,-0.005063295364379883,0.32886961102485657,65.49019622802734,70.0,-,123.0,1666.5,58.0,18.079999923706055,5.0,-,83.52941131591797,-,14.800000190734863,22.800079345703125,3.139641761779785,21.45125961303711,9.693225860595703,9.11978816986084,3.260145664215088,-,-,-0.027395427227020264,-0.8762264847755432,4.0,100.0,10.31639289855957,10.965070724487305
Sat Mar 07 08:15:07 MEZ 2015,07-Mär.-2015 08:15:06.037,6.0506442,50.78562164,15.75,3.0,251.0,175.9,-0.038905777,-8.974067,4.4981065,0.04227656,56.69999694824219,251.0,0.04227656126022339,0.35852256417274475,63.52941131591797,70.0,-,121.0,1653.0,57.0,17.520000457763672,6.0,-,83.52941131591797,-,14.779999732971191,23.123178482055664,2.8495664596557617,21.41775131225586,9.830588340759277,9.105542182922363,3.2745354175567627,-,-,-0.0039659300819039345,-0.9147875905036926,4.0,100.0,10.172243118286133,10.982226371765137
Sat Mar 07 08:15:08 MEZ 2015,07-Mär.-2015 08:15:07.044,6.05064507,50.78547778,15.75,3.0,251.0,177.9,0.2765303,-8.473679,4.2413282,-0.014649093,56.69999694824219,251.0,0.024380624294281006,0.34003522992134094,60.39215850830078,70.0,-,120.0,1643.5,57.0,16.690000534057617,5.0,-,83.52941131591797,-,14.779999732971191,24.273101806640625,2.7045278549194336,21.41775131225586,10.319466590881348,9.105542182922363,3.290539026260376,-,-,0.028188612312078476,-0.8637796640396118,4.0,100.0,9.690339088439941,10.982226371765137
Sat Mar 07 08:15:09 MEZ 2015,07-Mär.-2015 08:15:08.039,6.0506556,50.78532973,15.5,4.0,252.0,178.3,0.002992752,-8.863934,4.408324,0.028136432,55.79999923706055,252.0,0.02813643217086792,0.34937039017677307,65.09803771972656,70.0,-,115.0,1612.5,56.0,15.239999771118164,5.0,-,83.52941131591797,-,14.779999732971191,26.116191864013672,1.9793405532836914,21.408159255981445,11.10303783416748,9.10146427154541,3.30702543258667,-,-,3.0507156043313444E-4,-0.903560996055603,4.0,100.0,9.006465911865234,10.987146377563477
Sat Mar 07 08:15:10 MEZ 2015,07-Mär.-2015 08:15:09.039,6.05064868,50.78519914,15.25,3.0,253.0,179.4,0.6159084,-8.599374,3.8247373,-0.01956153,54.89999771118164,253.0,-0.0195615291595459,0.28988146781921387,68.23529815673828,71.0,-,122.0,1609.0,56.0,18.770000457763672,6.0,-,83.52941131591797,-,14.779999732971191,21.20462417602539,2.99460506439209,21.364999771118164,9.014933586120605,9.083115577697754,3.321561098098755,-,-,0.06278372555971146,-0.8765925765037537,4.0,100.0,11.092608451843262,11.009342193603516
Sat Mar 07 08:15:11 MEZ 2015,07-Mär.-2015 08:15:10.044,6.05065071,50.78506038,15.25,3.0,253.0,180.1,0.3172317,-9.115324,4.5160627,0.05647713,54.89999771118164,253.0,0.056477129459381104,0.3603529632091522,67.8431396484375,71.0,-,122.0,1604.0,56.0,17.770000457763672,6.0,-,83.52941131591797,-,14.779999732971191,22.397905349731445,2.99460506439209,21.376379013061523,9.522245407104492,9.087953567504883,3.3369979858398438,-,-,0.03233758360147476,-0.9291869401931763,4.0,100.0,10.501632690429688,11.003480911254883
Sat Mar 07 08:15:12 MEZ 2015,07-Mär.-2015 08:15:11.038,6.05065344,50.78491222,15.25,3.0,253.0,180.2,0.3890578,-9.258378,4.4645877,0.06752032,54.89999771118164,253.0,0.06752032041549683,0.35510575771331787,67.45098114013672,71.0,-,121.0,1595.0,55.0,17.719999313354492,6.0,-,83.52941131591797,-,14.779999732971191,22.060012817382813,2.8495664596557617,21.383420944213867,9.378593444824219,9.090947151184082,3.3534810543060303,-,-,0.039659302681684494,-0.9437693953514099,4.0,100.0,10.66248607635498,10.999857902526855
Sat Mar 07 08:15:13 MEZ 2015,07-Mär.-2015 08:15:12.050,6.05065161,50.78478287,15.25,3.0,253.0,180.2,0.635062,-9.049484,4.2922053,0.042028487,54.89999771118164,253.0,0.04202848672866821,0.3375336527824402,67.45098114013672,71.0,-,120.0,1591.5,55.0,17.690000534057617,6.0,-,83.52941131591797,-,14.779999732971191,22.097423553466797,2.7045278549194336,21.383420944213867,9.394498825073242,9.090947151184082,3.367871046066284,-,-,0.06473618000745773,-0.9224753975868225,4.0,100.0,10.644434928894043,10.999857902526855
Sat Mar 07 08:15:14 MEZ 2015,07-Mär.-2015 08:15:13.039,6.05065026,50.78465218,15.0,3.0,255.0,180.0,0.2885013,-8.9124155,4.216788,0.024490058,54.0,255.0,0.024490058422088623,0.3298458456993103,68.23529815673828,71.0,-,121.0,1583.5,55.0,17.829999923706055,6.0,-,83.52941131591797,-,14.779999732971191,21.92391586303711,2.8495664596557617,21.42782211303711,9.320733070373535,9.109824180603027,3.3824098110198975,-,-,0.0294088963419199,-0.9085030555725098,4.0,100.0,10.728675842285156,10.97706413269043
Sat Mar 07 08:15:15 MEZ 2015,07-Mär.-2015 08:15:14.039,6.05065506,50.78452556,15.0,3.0,255.0,180.0,0.12449849,-8.977059,4.1772833,0.02839452,54.0,255.0,0.02839452028274536,0.32581886649131775,68.23529815673828,71.0,-,121.0,1572.0,54.0,17.799999237060547,6.0,-,83.52941131591797,-,14.779999732971191,21.56157875061035,2.8495664596557617,21.42981719970703,9.1666898727417,9.110671997070313,3.3964996337890625,-,-,0.01269097626209259,-0.9150926470756531,4.0,100.0,10.908968925476074,10.976042747497559
Sat Mar 07 08:15:16 MEZ 2015,07-Mär.-2015 08:15:15.038,6.05065007,50.78439141,15.0,3.0,255.0,179.9,0.64942724,-8.82802,4.031237,0.010497451,54.0,255.0,0.010497450828552246,0.31093141436576843,67.8431396484375,71.0,-,121.0,1573.0,54.0,17.3799991607666,6.0,-,83.52941131591797,-,14.779999732971191,22.082632064819336,2.8495664596557617,21.43634796142578,9.38821029663086,9.113449096679688,3.4114272594451904,-,-,0.06620053201913834,-0.8999000787734985,4.0,100.0,10.651564598083496,10.972698211669922
Sat Mar 07 08:15:17 MEZ 2015,07-Mär.-2015 08:15:16.039,6.05065769,50.78424864,15.0,3.0,255.0,179.9,0.33279404,-9.174581,4.268862,0.05106598,54.0,255.0,0.05106598138809204,0.33515408635139465,71.37255096435547,72.0,-,122.0,1568.5,54.0,18.8799991607666,6.0,-,83.52941131591797,-,14.779999732971191,20.328182220458984,2.99460506439209,21.43853187561035,8.64232349395752,9.11437702178955,3.427318572998047,-,-,0.033923957496881485,-0.9352273344993591,4.0,100.0,11.57086181640625,10.971580505371094
Sat Mar 07 08:15:18 MEZ 2015,07-Mär.-2015 08:15:17.036,6.05065905,50.78412548,15.0,3.0,255.0,180.0,-0.37349546,-8.632295,4.3861775,0.0067594647,54.0,255.0,0.006759464740753174,0.34711289405822754,69.4117660522461,72.0,-,125.0,1578.0,55.0,18.969999313354492,7.0,-,83.52941131591797,-,14.779999732971191,20.606401443481445,3.4297170639038086,21.43853187561035,8.760605812072754,9.11437702178955,3.4410197734832764,-,-,-0.03807292878627777,-0.8799484372138977,4.0,100.0,11.414636611938477,10.971580505371094
Sat Mar 07 08:15:19 MEZ 2015,07-Mär.-2015 08:15:18.037,6.0506565,50.7839916,15.0,3.0,255.0,181.0,0.079008654,-8.598177,4.4316673,0.0050748587,54.0,255.0,0.005074858665466309,0.351749986410141,67.45098114013672,72.0,-,122.0,1581.0,55.0,16.719999313354492,6.0,-,83.52941131591797,-,14.779999732971191,23.379392623901367,2.99460506439209,21.45435333251953,9.939515113830566,9.121103286743164,3.455914258956909,-,-,0.008053888566792011,-0.8764706254005432,4.0,100.0,10.060765266418457,10.963489532470703
Sat Mar 07 08:15:20 MEZ 2015,07-Mär.-2015 08:15:19.039,6.05064634,50.78384567,15.0,3.0,256.0,182.6,1.1306617,-8.323442,3.9743748,-0.033734858,54.0,256.0,-0.03373485803604126,0.305135041475296,48.235294342041016,72.0,-,110.0,1577.5,55.0,13.859999656677246,6.0,-,83.52941131591797,-,14.800000190734863,28.203710556030273,1.2541513442993164,21.45435333251953,11.990525245666504,9.121103286743164,3.4721639156341553,-,-,0.11525603383779526,-0.8484650254249573,4.0,100.0,8.339845657348633,10.963489532470703
Sat Mar 07 08:15:21 MEZ 2015,07-Mär.-2015 08:15:20.037,6.05064163,50.78372344,15.0,3.0,256.0,182.1,0.57999533,-8.682572,4.06715,-0.0018485785,54.0,256.0,-0.0018485784530639648,0.31459224224090576,52.156864166259766,72.0,-,106.0,1563.0,54.0,15.220000267028809,5.0,-,83.52941131591797,-,14.779999732971191,25.216564178466797,0.6740007400512695,21.487083435058594,10.720569610595703,9.135018348693848,3.4857654571533203,-,-,0.05912286415696144,-0.8850736021995544,4.0,100.0,9.327780723571777,10.946789741516113
Sat Mar 07 08:15:22 MEZ 2015,07-Mär.-2015 08:15:21.038,6.05064345,50.78358151,14.75,3.0,257.0,180.6,0.19093758,-8.738836,4.2544966,0.009962261,53.099998474121094,257.0,0.009962260723114014,0.33368974924087524,67.45098114013672,72.0,-,123.0,1561.5,54.0,17.270000457763672,5.0,-,83.52941131591797,-,14.800000190734863,22.223283767700195,3.139641761779785,21.497175216674805,9.448006629943848,9.13930892944336,3.5015549659729004,-,-,0.019463565200567245,-0.8908089399337769,4.0,100.0,10.584150314331055,10.941650390625
Sat Mar 07 08:15:23 MEZ 2015,07-Mär.-2015 08:15:22.038,6.05063894,50.78345921,14.75,4.0,257.0,180.9,0.37948096,-8.763975,4.1341877,0.007538736,53.099998474121094,257.0,0.007538735866546631,0.3214258551597595,68.62744903564453,72.0,-,122.0,1574.5,55.0,17.440000534057617,6.0,-,83.52941131591797,-,14.779999732971191,22.414186477661133,2.99460506439209,21.51785659790039,9.529167175292969,9.148101806640625,3.5151638984680176,-,-,0.03868307173252106,-0.8933715224266052,4.0,100.0,10.49400520324707,10.931134223937988
Sat Mar 07 08:15:24 MEZ 2015,07-Mär.-2015 08:15:23.039,6.05063996,50.78332435,15.0,3.0,257.0,180.2,0.31184477,-8.980052,4.288614,0.033928096,54.0,257.0,0.033928096294403076,0.33716756105422974,68.23529815673828,73.0,-,120.0,1580.0,55.0,17.1299991607666,6.0,-,83.52941131591797,-,14.779999732971191,22.81981658935547,2.7045278549194336,21.544485092163086,9.701616287231445,9.159421920776367,3.5301663875579834,-,-,0.031788457185029984,-0.9153977036476135,4.0,100.0,10.307470321655273,10.917623519897461
Sat Mar 07 08:15:25 MEZ 2015,07-Mär.-2015 08:15:24.047,6.05064503,50.78318256,15.0,3.0,258.0,180.3,0.045489833,-8.381501,4.010288,-0.03384292,54.0,258.0,-0.002023041248321533,0.3257578909397125,68.23529815673828,73.0,-,120.0,1592.5,55.0,17.190000534057617,6.0,-,83.52941131591797,-,14.779999732971191,22.740163803100586,2.7045278549194336,21.54871368408203,9.667753219604492,9.161219596862793,3.5459437370300293,-,-,0.02971397154033184,-0.8810466527938843,4.0,100.0,10.343574523925781,10.915481567382813
Sat Mar 07 08:15:26 MEZ 2015,07-Mär.-2015 08:15:25.056,6.05064987,50.78305287,15.0,3.0,258.0,180.1,-0.036511578,-8.231265,4.793192,-0.010029972,54.0,258.0,-0.010029971599578857,0.3886026442050934,0.7843137383460999,73.0,-,119.0,1596.0,55.0,16.690000534057617,7.0,-,83.52941131591797,-,14.779999732971191,23.421415328979492,2.5594911575317383,21.559524536132813,9.957380294799805,9.165816307067871,3.5603749752044678,-,-,-0.00372187327593565,-0.8390687704086304,4.0,100.0,10.04271411895752,10.910008430480957
Sat Mar 07 08:15:27 MEZ 2015,07-Mär.-2015 08:15:26.037,6.0506525,50.78292049,15.0,3.0,258.0,179.9,0.12210429,-9.122507,4.735132,0.06680173,54.0,258.0,0.06680172681808472,0.38268420100212097,28.627450942993164,73.0,-,105.0,1230.0,54.0,12.270000457763672,6.0,-,30.980392456054688,-,14.779999732971191,31.279224395751953,0.5289630889892578,21.464799880981445,13.298048973083496,9.125544548034668,3.5751025676727295,-,-,0.012446919456124306,-0.9299191236495972,4.0,100.0,7.519834518432617,10.95815372467041
Sat Mar 07 08:15:28 MEZ 2015,07-Mär.-2015 08:15:27.049,6.05065017,50.78278264,14.75,3.0,258.0,179.4,-0.29388827,-8.727464,4.6100354,0.025583446,53.099998474121094,258.0,0.02558344602584839,0.36993223428726196,65.49019622802734,73.0,-,105.0,1224.5,53.0,14.489999771118164,5.0,-,83.52941131591797,-,14.779999732971191,25.996463775634766,0.5289630889892578,21.426931381225586,11.052136421203613,9.109445571899414,3.5904383659362793,-,-,-0.029958028346300125,-0.8896496891975403,4.0,100.0,9.047945022583008,10.977520942687988
Sat Mar 07 08:15:29 MEZ 2015,07-Mär.-2015 08:15:28.037,6.05065298,50.7826568,14.75,3.0,258.0,179.2,0.15562311,-8.480861,4.264672,-0.0132088065,53.099998474121094,258.0,-0.01320880651473999,0.3347269892692566,67.05882263183594,73.0,-,118.0,1222.5,53.0,13.970000267028809,5.0,-,83.52941131591797,-,14.779999732971191,27.472875595092773,2.41445255279541,21.451404571533203,11.679818153381348,9.119850158691406,3.6044387817382813,-,-,0.015863720327615738,-0.8645117878913879,4.0,100.0,8.561702728271484,10.964997291564941
Sat Mar 07 08:15:30 MEZ 2015,07-Mär.-2015 08:15:29.038,6.05065295,50.78251471,14.75,4.0,259.0,179.4,-0.017956512,-8.7951,4.431069,0.022901356,53.099998474121094,259.0,0.02290135622024536,0.3516889810562134,67.45098114013672,73.0,-,117.0,1221.0,54.0,13.770000457763672,5.0,-,83.52941131591797,-,14.779999732971191,27.871902465820313,2.269415855407715,21.556655883789063,11.84946060180664,9.164596557617188,3.6202454566955566,-,-,-0.0018304293043911457,-0.896544337272644,4.0,100.0,8.439128875732422,10.911459922790527
Sat Mar 07 08:15:31 MEZ 2015,07-Mär.-2015 08:15:30.055,6.05065579,50.78239099,14.75,4.0,258.0,179.9,0.34237084,-9.656414,4.8380833,0.120533526,53.099998474121094,258.0,-0.06453192234039307,0.307819664478302,68.62744903564453,74.0,-,115.0,1230.5,54.0,13.800000190734863,5.0,-,83.52941131591797,-,14.800000190734863,27.811311721801758,1.9793405532836914,21.637531280517578,11.823700904846191,9.198980331420898,3.634010076522827,-,-,-0.023307466879487038,-0.8203984498977661,4.0,100.0,8.457514762878418,10.870676040649414
Sat Mar 07 08:15:32 MEZ 2015,07-Mär.-2015 08:15:31.038,6.05064988,50.78226018,14.75,3.0,259.0,180.1,0.10414778,-8.754997,4.490924,0.022076786,53.099998474121094,259.0,0.022076785564422607,0.35779041051864624,68.23529815673828,74.0,-,115.0,1228.5,54.0,13.800000190734863,6.0,-,83.52941131591797,-,14.800000190734863,27.811311721801758,1.9793405532836914,21.711793899536133,11.823700904846191,9.230551719665527,3.6485679149627686,-,-,0.010616490617394447,-0.8924563527107239,4.0,100.0,8.457514762878418,10.833494186401367
Sat Mar 07 08:15:33 MEZ 2015,07-Mär.-2015 08:15:32.052,6.05065049,50.78211787,14.75,3.0,259.0,180.1,0.17477672,-8.635287,4.4155064,0.007815421,53.099998474121094,259.0,0.007815420627593994,0.35010257363319397,67.05882263183594,74.0,-,115.0,1231.5,54.0,13.859999656677246,6.0,-,83.52941131591797,-,14.779999732971191,27.690916061401367,1.9793405532836914,21.8183536529541,11.772516250610352,9.27585506439209,3.6643991470336914,-,-,0.017816178500652313,-0.8802534937858582,4.0,100.0,8.49428653717041,10.780583381652832
Sat Mar 07 08:15:34 MEZ 2015,07-Mär.-2015 08:15:33.037,6.05063644,50.78199678,14.75,3.0,260.0,180.2,0.23104046,-9.006389,4.402937,0.041189015,53.099998474121094,260.0,0.04118901491165161,0.3488212823867798,63.92156982421875,74.0,-,113.0,1234.0,54.0,12.90999984741211,6.0,-,83.52941131591797,-,14.800000190734863,29.728588104248047,1.689265251159668,21.92813491821289,12.638812065124512,9.322526931762695,3.677906036376953,-,-,0.023551523685455322,-0.9180824160575867,4.0,100.0,7.91206693649292,10.726611137390137
Sat Mar 07 08:15:35 MEZ 2015,07-Mär.-2015 08:15:34.041,6.05063825,50.78186415,14.75,3.0,259.0,180.2,0.38187516,-9.478046,4.6363716,0.09526688,53.099998474121094,259.0,0.09526687860488892,0.37261685729026794,65.49019622802734,74.0,-,112.0,1234.5,54.0,13.829999923706055,6.0,-,83.52941131591797,-,14.779999732971191,27.7509822845459,1.5442266464233398,21.99441146850586,11.798052787780762,9.350704193115234,3.6926608085632324,-,-,0.03892713040113449,-0.9661616683006287,4.0,100.0,8.47590160369873,10.69428825378418
Sat Mar 07 08:15:36 MEZ 2015,07-Mär.-2015 08:15:35.038,6.0506374,50.78172824,14.75,4.0,260.0,180.2,-0.051475335,-8.282741,4.4448357,-0.022777855,53.099998474121094,260.0,-0.022777855396270752,0.3530923128128052,67.05882263183594,74.0,-,113.0,1236.0,54.0,14.050000190734863,6.0,-,83.52941131591797,-,14.800000190734863,27.316448211669922,1.689265251159668,22.05510902404785,11.613314628601074,9.376508712768555,3.707780122756958,-,-,-0.005247230641543865,-0.8443160057067871,4.0,100.0,8.61073112487793,10.664856910705566
Sat Mar 07 08:15:37 MEZ 2015,07-Mär.-2015 08:15:36.037,6.0506363499999996,50.78160297,14.75,4.0,260.0,180.3,0.027533319,-8.847773,4.532822,0.032388747,53.099998474121094,260.0,0.03238874673843384,0.36206138134002686,65.88235473632813,74.0,-,114.0,1239.0,54.0,13.489999771118164,6.0,-,83.52941131591797,-,14.779999732971191,28.45041275024414,1.8343019485473633,22.09979820251465,12.09540843963623,9.3955078125,3.7217159271240234,-,-,0.0028066581580787897,-0.901913583278656,4.0,100.0,8.26752758026123,10.643291473388672
Sat Mar 07 08:15:38 MEZ 2015,07-Mär.-2015 08:15:37.057,6.05063989,50.7814622,15.0,3.0,260.0,180.3,0.44831428,-8.392874,4.1036615,-0.027570188,54.0,260.0,-0.02757018804550171,0.3183141052722931,64.70588684082031,75.0,-,113.0,1240.0,55.0,13.020000457763672,6.0,-,83.52941131591797,-,14.779999732971191,30.023303985595703,1.689265251159668,22.09979820251465,12.764107704162598,9.3955078125,3.737377643585205,-,-,0.045699719339609146,-0.8555426597595215,4.0,100.0,7.834400177001953,10.643291473388672
Sat Mar 07 08:15:39 MEZ 2015,07-Mär.-2015 08:15:38.037,6.050635,50.78133512,15.0,3.0,260.0,180.4,0.15562311,-8.839393,4.232949,0.018172681,54.0,260.0,0.01817268133163452,0.33149322867393494,64.70588684082031,75.0,-,112.0,1243.5,55.0,13.359999656677246,6.0,-,83.52941131591797,-,14.779999732971191,29.259239196777344,1.5442266464233398,22.2319278717041,12.4392728805542,9.451682090759277,3.751518726348877,-,-,0.015863720327615738,-0.9010593295097351,4.0,100.0,8.038985252380371,10.580035209655762
Sat Mar 07 08:15:40 MEZ 2015,07-Mär.-2015 08:15:39.041,6.0506343,50.78119993,15.0,3.0,260.0,179.7,0.35553896,-9.0842,4.38917,0.04807657,54.0,260.0,0.0480765700340271,0.347417950630188,64.31372833251953,75.0,-,112.0,1244.5,55.0,13.130000114440918,6.0,-,83.52941131591797,-,14.800000190734863,29.771778106689453,1.5442266464233398,22.2319278717041,12.657173156738281,9.451682090759277,3.7665579319000244,-,-,0.03624250367283821,-0.926014244556427,4.0,100.0,7.9005889892578125,10.580035209655762
Sat Mar 07 08:15:41 MEZ 2015,07-Mär.-2015 08:15:40.043,6.05063175,50.78105886,14.75,3.0,261.0,180.6,0.23463176,-8.801085,4.453215,0.02474624,53.099998474121094,261.0,0.024746239185333252,0.3539464771747589,63.52941131591797,75.0,-,112.0,1246.0,55.0,13.130000114440918,6.0,-,83.52941131591797,-,14.779999732971191,29.771778106689453,1.5442266464233398,22.293550491333008,12.657173156738281,9.477879524230957,3.782252073287964,-,-,0.023917609825730324,-0.8971544504165649,4.0,100.0,7.9005889892578125,10.550790786743164
Sat Mar 07 08:15:42 MEZ 2015,07-Mär.-2015 08:15:41.041,6.05063402,50.7809307,15.0,3.0,261.0,180.1,0.19752164,-8.987235,4.4723687,0.042495668,54.0,261.0,0.042495667934417725,0.3558989465236664,62.74509811401367,75.0,-,112.0,1255.0,55.0,12.859999656677246,6.0,-,83.52941131591797,-,14.779999732971191,30.3968448638916,1.5442266464233398,22.360498428344727,12.922914505004883,9.506341934204102,3.7965099811553955,-,-,0.02013472281396389,-0.9161299467086792,4.0,100.0,7.738124847412109,10.519201278686523
Sat Mar 07 08:15:43 MEZ 2015,07-Mär.-2015 08:15:42.043,6.05062551,50.78080087,15.0,3.0,261.0,180.2,0.1592144,-9.318831,4.88477,0.091648996,54.0,261.0,0.09164899587631226,0.3979378044605255,57.25490188598633,75.0,-,111.0,1257.0,55.0,11.109999656677246,6.0,-,83.52941131591797,-,14.779999732971191,35.18482971191406,1.3991899490356445,22.42230224609375,14.958477973937988,9.532617568969727,3.8109652996063232,-,-,0.01622980646789074,-0.949931800365448,4.0,100.0,6.685113430023193,10.490206718444824
Sat Mar 07 08:15:44 MEZ 2015,07-Mär.-2015 08:15:43.045,6.05063059,50.78065767,15.0,3.0,261.0,180.1,0.32800564,-8.488044,4.3777976,-0.0068789124,54.0,261.0,-0.006878912448883057,0.34625867009162903,54.90196228027344,75.0,-,109.0,1249.5,55.0,10.800000190734863,5.0,-,83.52941131591797,-,14.779999732971191,36.19476318359375,1.1091136932373047,22.510236740112305,15.38784122467041,9.570001602172852,3.826899528503418,-,-,0.033435843884944916,-0.8652439713478088,4.0,100.0,6.498580455780029,10.449227333068848
Sat Mar 07 08:15:45 MEZ 2015,07-Mär.-2015 08:15:44.056,6.05061646,50.78053032,15.0,3.0,261.0,180.4,0.16699557,-8.539519,4.465186,0.0014568567,54.0,261.0,0.0014568567276000977,0.3551667630672455,41.960784912109375,75.0,-,105.0,1232.0,54.0,9.609999656677246,5.0,-,83.52941131591797,-,14.779999732971191,39.93716049194336,0.5289630889892578,22.610219955444336,16.978883743286133,9.612508773803711,3.8411014080047607,-,-,0.0170229934155941,-0.8704912066459656,4.0,100.0,5.889616966247559,10.403020858764648
Sat Mar 07 08:15:46 MEZ 2015,07-Mär.-2015 08:15:45.042,6.05062053,50.7803859,15.0,3.0,260.0,180.6,0.50158525,-8.589797,4.7381253,0.020297587,54.0,260.0,0.020297586917877197,0.3829893171787262,3.9215686321258545,75.0,-,105.0,1216.0,53.0,6.550000190734863,4.0,-,83.52941131591797,-,14.779999732971191,57.509735107421875,0.5289630889892578,22.797866821289063,24.449687957763672,9.69228458404541,3.8571698665618896,-,-,0.05112999305129051,-0.8756163716316223,4.0,100.0,4.089995861053467,10.317394256591797
