Thu Mar 05 15:54:47 MEZ 2015,05-Mär.-2015 15:54:46.199,10.51816909,52.28496546,4.75,3.0,113.0,95.8,0.034715924,1.2509704,9.440337,-0.010263562,
Thu Mar 05 15:54:48 MEZ 2015,05-Mär.-2015 15:54:47.199,10.51829269,52.28495435,5.75,3.0,113.0,96.5,-0.24241292,0.99179804,8.125322,-0.1462174,
Thu Mar 05 15:54:49 MEZ 2015,05-Mär.-2015 15:54:48.199,10.51838629,52.28494795,6.0,3.0,113.0,96.6,-0.6679823,0.3866636,9.892242,0.030448139,
Thu Mar 05 15:54:50 MEZ 2015,05-Mär.-2015 15:54:49.199,10.51847626,52.28494494,6.0,3.0,113.0,94.2,0.31902736,1.3383588,9.658808,0.013526797,
Thu Mar 05 15:54:51 MEZ 2015,05-Mär.-2015 15:54:50.199,10.51855149,52.28494678,5.5,3.0,114.0,94.6,-0.97384155,1.2144588,8.387487,-0.11140549,
Thu Mar 05 15:54:52 MEZ 2015,05-Mär.-2015 15:54:51.199,10.51862543,52.28494899,5.25,3.0,115.0,92.2,-0.29867667,0.49679685,8.693346,-0.09286034,
Thu Mar 05 15:54:53 MEZ 2015,05-Mär.-2015 15:54:52.199,10.51868922,52.2849528,4.75,3.0,115.0,92.3,0.16519992,-0.014963761,9.458893,-0.01664251,
Thu Mar 05 15:54:54 MEZ 2015,05-Mär.-2015 15:54:53.200,10.51874701,52.28495093,4.0,3.0,115.0,93.9,-0.80086046,0.19572599,8.978855,-0.06187415,
Thu Mar 05 15:54:55 MEZ 2015,05-Mär.-2015 15:54:54.199,10.51879482,52.28495027,3.5,3.0,115.0,90.4,-0.18375498,0.7152678,9.546879,-0.004914522,
Thu Mar 05 15:54:56 MEZ 2015,05-Mär.-2015 15:54:55.198,10.51883133,52.28494334,3.0,3.0,115.0,94.9,-0.5231331,-0.84216046,9.102157,-0.047667682,
Thu Mar 05 15:54:57 MEZ 2015,05-Mär.-2015 15:54:56.199,10.51886046,52.28494027,2.5,3.0,115.0,97.3,-0.44352585,-0.3196259,9.141661,-0.047463536,
Thu Mar 05 15:54:58 MEZ 2015,05-Mär.-2015 15:54:57.200,10.51886895,52.28493352,1.0,3.0,114.0,101.4,-0.42796355,0.3693056,8.933964,-0.06847924,
Thu Mar 05 15:54:59 MEZ 2015,05-Mär.-2015 15:54:58.199,10.51887468,52.28493084,0.5,3.0,115.0,101.4,-0.38845924,0.1328782,9.094974,-0.05294341,
Thu Mar 05 15:55:00 MEZ 2015,05-Mär.-2015 15:54:59.200,10.51888576,52.28492439,0.5,3.0,114.0,101.4,-0.3393781,0.6332663,9.417592,-0.018211186,
Thu Mar 05 15:55:01 MEZ 2015,05-Mär.-2015 15:55:00.199,10.51888724,52.28492429,0.0,3.0,114.0,0.0,-0.35194764,0.2813187,9.233239,-0.038673222,
Thu Mar 05 15:55:02 MEZ 2015,05-Mär.-2015 15:55:01.205,10.5188913,52.28492772,0.0,3.0,114.0,0.0,-0.35913026,0.3286042,9.336189,-0.028006077,
Thu Mar 05 15:55:03 MEZ 2015,05-Mär.-2015 15:55:02.200,10.51889016,52.28492956,0.0,3.0,114.0,0.0,-0.36511576,0.40342298,8.821436,-0.08006215,
Thu Mar 05 15:55:04 MEZ 2015,05-Mär.-2015 15:55:03.200,10.51889403,52.2849323,0.0,3.0,114.0,0.0,-0.28790274,0.39803603,9.360131,-0.02554506,
Thu Mar 05 15:55:05 MEZ 2015,05-Mär.-2015 15:55:04.201,10.51889607,52.28493306,0.0,3.0,114.0,0.0,-0.30825347,0.64703304,8.993818,-0.090495944,
Thu Mar 05 15:55:06 MEZ 2015,05-Mär.-2015 15:55:05.199,10.5188933,52.28492963,0.0,3.0,114.0,0.0,0.6751649,2.9454668,8.963293,-0.016782224,
Thu Mar 05 15:55:07 MEZ 2015,05-Mär.-2015 15:55:06.200,10.51890283,52.28492654,1.25,3.0,114.0,117.8,1.6711528,2.1416135,7.8422074,-0.1349892,
Thu Mar 05 15:55:08 MEZ 2015,05-Mär.-2015 15:55:07.201,10.51894768,52.28491445,3.0,4.0,113.0,120.8,1.7184383,2.4025815,8.995016,-0.015901625,
Thu Mar 05 15:55:09 MEZ 2015,05-Mär.-2015 15:55:08.199,10.51896717,52.28487508,3.75,3.0,113.0,158.5,-1.2060791,3.0460231,8.670602,-0.036159635,
Thu Mar 05 15:55:10 MEZ 2015,05-Mär.-2015 15:55:09.199,10.51896467,52.28482763,4.5,3.0,113.0,181.5,-0.55964464,4.1317935,8.783129,0.010087132,
Thu Mar 05 15:55:11 MEZ 2015,05-Mär.-2015 15:55:10.200,10.51896493,52.28473695,8.0,4.0,114.0,180.8,-0.39743748,0.45549688,9.552266,-0.0053247213,
Thu Mar 05 15:55:12 MEZ 2015,05-Mär.-2015 15:55:11.199,10.51895727,52.28463333,10.5,4.0,114.0,181.6,-1.0576386,1.5795746,8.399458,-0.10313213,
Thu Mar 05 15:55:13 MEZ 2015,05-Mär.-2015 15:55:12.200,10.5189547,52.28451979,11.75,3.0,114.0,182.9,-0.75118077,0.7068881,8.815451,-0.07625061,
Thu Mar 05 15:55:14 MEZ 2015,05-Mär.-2015 15:55:13.198,10.51892972,52.28440361,12.25,4.0,113.0,183.5,-1.1486182,0.7433996,8.684368,-0.084824145,
Thu Mar 05 15:55:15 MEZ 2015,05-Mär.-2015 15:55:14.200,10.51891507,52.28429609,12.5,4.0,113.0,183.1,-0.09756372,0.52073884,8.791509,-0.083195984,
Thu Mar 05 15:55:16 MEZ 2015,05-Mär.-2015 15:55:15.200,10.51891036,52.2841758,12.5,3.0,112.0,183.7,-0.21428105,0.8619126,8.445546,-0.11534077,
Thu Mar 05 15:55:17 MEZ 2015,05-Mär.-2015 15:55:16.200,10.51889242,52.2840634,12.5,4.0,112.0,185.0,0.04249708,0.4141969,7.7386584,-0.19100499,
Thu Mar 05 15:55:18 MEZ 2015,05-Mär.-2015 15:55:17.200,10.51885716,52.28394898,12.25,4.0,112.0,186.7,-0.8984242,0.2813187,9.492412,-0.008626699,
Thu Mar 05 15:55:19 MEZ 2015,05-Mär.-2015 15:55:18.200,10.51885974,52.28384856,12.0,3.0,112.0,187.9,-0.46028528,0.24241292,9.776124,0.016956687,
Thu Mar 05 15:55:20 MEZ 2015,05-Mär.-2015 15:55:19.199,10.51883729,52.28374807,11.75,3.0,111.0,188.8,-0.9744401,0.48482585,8.648455,-0.0924505,
Thu Mar 05 15:55:21 MEZ 2015,05-Mär.-2015 15:55:20.199,10.51879864,52.28365488,11.75,4.0,110.0,189.6,-0.24061728,0.22744916,10.2896805,0.0684399,
Thu Mar 05 15:55:22 MEZ 2015,05-Mär.-2015 15:55:21.199,10.51877651,52.28355304,11.5,4.0,109.0,189.7,-0.65660983,-0.0017956513,9.096769,-0.051292002,
Thu Mar 05 15:55:23 MEZ 2015,05-Mär.-2015 15:55:22.199,10.51875211,52.28345454,10.75,3.0,109.0,190.4,-0.78170687,0.45310268,9.069236,-0.0519346,
Thu Mar 05 15:55:24 MEZ 2015,05-Mär.-2015 15:55:23.199,10.51873482,52.28337051,9.75,4.0,109.0,191.0,-0.56802434,0.011971008,9.135675,-0.04793936,
Thu Mar 05 15:55:25 MEZ 2015,05-Mär.-2015 15:55:24.199,10.51870784,52.28329815,9.0,3.0,110.0,191.7,-0.7146692,0.9504981,9.178771,-0.037525356,
Thu Mar 05 15:55:26 MEZ 2015,05-Mär.-2015 15:55:25.199,10.51867878,52.28322561,8.75,3.0,109.0,191.4,-0.61112,0.4249708,9.024344,-0.057963252,
Thu Mar 05 15:55:27 MEZ 2015,05-Mär.-2015 15:55:26.199,10.51865439,52.28314717,9.5,4.0,110.0,189.5,-0.7858967,0.97743285,8.617929,-0.09326154,
Thu Mar 05 15:55:28 MEZ 2015,05-Mär.-2015 15:55:27.199,10.51863284,52.28307303,8.75,4.0,110.0,187.8,-0.59495914,2.0883424,9.035717,-0.03370422,
Thu Mar 05 15:55:29 MEZ 2015,05-Mär.-2015 15:55:28.199,10.51860782,52.28299853,8.5,4.0,110.0,188.7,-0.46088383,2.0458453,8.494029,-0.08914667,
Thu Mar 05 15:55:30 MEZ 2015,05-Mär.-2015 15:55:29.200,10.51855881,52.28291376,9.75,3.0,109.0,194.0,0.16938977,2.1996727,8.334815,-0.10211569,
Thu Mar 05 15:55:31 MEZ 2015,05-Mär.-2015 15:55:30.199,10.51851974,52.28282186,10.5,4.0,108.0,195.0,-0.45070848,1.460463,9.484032,-0.0017542243,
Thu Mar 05 15:55:32 MEZ 2015,05-Mär.-2015 15:55:31.199,10.51846777,52.28271131,11.75,4.0,108.0,196.8,-0.16280572,0.54168814,8.79091,-0.083029866,
Thu Mar 05 15:55:33 MEZ 2015,05-Mär.-2015 15:55:32.200,10.51840788,52.28259965,12.25,4.0,107.0,197.5,-0.7493851,0.3573346,9.561244,-0.0026900172,
Thu Mar 05 15:55:34 MEZ 2015,05-Mär.-2015 15:55:33.199,10.51835454,52.28248886,12.0,3.0,107.0,197.3,-0.37588966,-0.2124854,8.801085,-0.08276647,
Thu Mar 05 15:55:35 MEZ 2015,05-Mär.-2015 15:55:34.199,10.51831314,52.28239195,11.5,4.0,107.0,197.1,-0.46028528,-0.8391677,9.400234,-0.017816126,
Thu Mar 05 15:55:36 MEZ 2015,05-Mär.-2015 15:55:35.199,10.51826203,52.28229725,10.5,3.0,107.0,196.0,-0.30107087,-1.0486604,9.281123,-0.02839762,
Thu Mar 05 15:55:37 MEZ 2015,05-Mär.-2015 15:55:36.203,10.5182316,52.28221589,8.75,3.0,107.0,194.7,-0.5117606,-0.99538934,8.681973,-0.0886637,
